gene_symbol	raw_counts
ENSMFAG00000003972	85503
ENSMFAG00000003974	91334
ENSMFAG00000003981	73530
ENSMFAG00000003983	76807
ENSMFAG00000003985	53910
ENSMFAG00000003986	82860
ENSMFAG00000003989	6330
ENSMFAG00000003997	85412
ENSMFAG00000003998	85192
ENSMFAG00000004018	6725
ENSMFAG00000004020	95158
ENSMFAG00000004022	71350
ENSMFAG00000004025	30625
ENSMFAG00000004026	17187
ENSMFAG00000004031	71429
ENSMFAG00000004037	47953
ENSMFAG00000004045	91066
ENSMFAG00000004048	72120
ENSMFAG00000004050	13282
ENSMFAG00000004052	60451
ENSMFAG00000004058	82947
ENSMFAG00000004064	50231
ENSMFAG00000004076	93775
ENSMFAG00000004115	82856
ENSMFAG00000004120	67835
ENSMFAG00000004136	31461
ENSMFAG00000004149	11388
ENSMFAG00000004178	9236
ENSMFAG00000004221	4161
ENSMFAG00000004232	41221
ENSMFAG00000004234	46542
ENSMFAG00000004261	3828
ENSMFAG00000004289	62682
ENSMFAG00000004299	41197
ENSMFAG00000004307	15550
ENSMFAG00000004317	70080
ENSMFAG00000004334	5571
ENSMFAG00000004349	28781
ENSMFAG00000004358	83667
ENSMFAG00000004381	94057
ENSMFAG00000004430	97634
ENSMFAG00000004481	17849
ENSMFAG00000004488	7179
ENSMFAG00000004495	45941
ENSMFAG00000004501	50752
ENSMFAG00000004508	95076
ENSMFAG00000004511	56184
ENSMFAG00000004518	21644
ENSMFAG00000004519	21705
ENSMFAG00000004521	89576
ENSMFAG00000004528	54972
ENSMFAG00000004532	61626
ENSMFAG00000004539	55518
ENSMFAG00000004557	70965
ENSMFAG00000004572	94114
ENSMFAG00000004576	65501
ENSMFAG00000004583	12607
ENSMFAG00000004584	68341
ENSMFAG00000004599	53338
ENSMFAG00000004600	49782
ENSMFAG00000004606	96855
ENSMFAG00000004607	93328
ENSMFAG00000004615	97328
ENSMFAG00000004618	34251
ENSMFAG00000004626	90302
ENSMFAG00000004635	89629
ENSMFAG00000004638	96680
ENSMFAG00000004644	55972
ENSMFAG00000004652	3828
ENSMFAG00000004653	80047
ENSMFAG00000004668	31254
ENSMFAG00000004689	56862
ENSMFAG00000004717	40480
ENSMFAG00000004725	78617
ENSMFAG00000004739	10901
ENSMFAG00000004761	19547
ENSMFAG00000004793	36075
ENSMFAG00000004854	72361
ENSMFAG00000004869	59242
ENSMFAG00000004906	64006
ENSMFAG00000004943	25194
ENSMFAG00000004947	91095
ENSMFAG00000004985	83813
ENSMFAG00000005030	60305
ENSMFAG00000005045	71327
ENSMFAG00000005090	70897
ENSMFAG00000005091	36835
ENSMFAG00000005109	35051
ENSMFAG00000005126	45339
ENSMFAG00000005150	99510
ENSMFAG00000005241	89761
ENSMFAG00000005267	46147
ENSMFAG00000005291	31466
ENSMFAG00000005305	20598
ENSMFAG00000005338	50814
ENSMFAG00000005346	17038
ENSMFAG00000005400	11219
ENSMFAG00000005405	82052
ENSMFAG00000005433	28741
ENSMFAG00000005436	85397
ENSMFAG00000005442	92273
ENSMFAG00000005470	10483
ENSMFAG00000005490	27895
ENSMFAG00000005543	25614
ENSMFAG00000005562	51909
ENSMFAG00000005563	68787
ENSMFAG00000005569	32469
ENSMFAG00000005573	52109
ENSMFAG00000005602	12200
ENSMFAG00000005648	52290
ENSMFAG00000005670	13157
ENSMFAG00000005677	97491
ENSMFAG00000005679	89822
ENSMFAG00000005689	25626
ENSMFAG00000005691	88908
ENSMFAG00000005696	17029
ENSMFAG00000005715	16783
ENSMFAG00000005742	63913
ENSMFAG00000005758	3390
ENSMFAG00000005773	62707
ENSMFAG00000005812	39881
ENSMFAG00000005819	91634
ENSMFAG00000005821	94228
ENSMFAG00000005835	10579
ENSMFAG00000005838	49912
ENSMFAG00000005860	23757
ENSMFAG00000005891	61279
ENSMFAG00000005892	48105
ENSMFAG00000005895	98491
ENSMFAG00000005927	61077
ENSMFAG00000005943	11375
ENSMFAG00000005944	61300
ENSMFAG00000005946	58883
ENSMFAG00000005954	19878
ENSMFAG00000005980	45233
ENSMFAG00000005987	64127
ENSMFAG00000005999	33751
ENSMFAG00000006001	39556
ENSMFAG00000006010	42656
ENSMFAG00000006031	85393
ENSMFAG00000006172	36712
ENSMFAG00000006173	21523
ENSMFAG00000006175	98346
ENSMFAG00000006183	2336
ENSMFAG00000006204	45300
ENSMFAG00000006207	6431
ENSMFAG00000006211	63392
ENSMFAG00000006224	67468
ENSMFAG00000006238	80699
ENSMFAG00000006243	80649
ENSMFAG00000006261	99645
ENSMFAG00000006279	6373
ENSMFAG00000006304	18134
ENSMFAG00000006312	66585
ENSMFAG00000006322	52723
ENSMFAG00000006344	9715
ENSMFAG00000006345	27507
ENSMFAG00000006396	23829
ENSMFAG00000006440	35669
ENSMFAG00000006447	82695
ENSMFAG00000006492	91042
ENSMFAG00000006493	8293
ENSMFAG00000006511	5511
ENSMFAG00000006545	75663
ENSMFAG00000006550	23440
ENSMFAG00000006551	25601
ENSMFAG00000006556	85471
ENSMFAG00000006585	75033
ENSMFAG00000006608	24656
ENSMFAG00000006629	15171
ENSMFAG00000006705	86651
ENSMFAG00000006713	37686
ENSMFAG00000006716	17109
ENSMFAG00000006726	41005
ENSMFAG00000006775	26321
ENSMFAG00000006792	26288
ENSMFAG00000006813	34440
ENSMFAG00000006821	80071
ENSMFAG00000006832	54221
ENSMFAG00000006845	18793
ENSMFAG00000006850	66470
ENSMFAG00000006876	26075
ENSMFAG00000006881	43995
ENSMFAG00000006890	23504
ENSMFAG00000006894	89509
ENSMFAG00000006902	92007
ENSMFAG00000006903	18399
ENSMFAG00000006919	45792
ENSMFAG00000006923	92721
ENSMFAG00000006980	63032
ENSMFAG00000007000	6749
ENSMFAG00000007012	41171
ENSMFAG00000007031	64975
ENSMFAG00000007040	3969
ENSMFAG00000007043	94723
ENSMFAG00000007051	91859
ENSMFAG00000007053	77954
ENSMFAG00000007061	27044
ENSMFAG00000007064	33262
ENSMFAG00000007066	79649
ENSMFAG00000007085	78311
ENSMFAG00000007087	57412
ENSMFAG00000007093	94393
ENSMFAG00000007094	46857
ENSMFAG00000007119	23619
ENSMFAG00000007123	55497
ENSMFAG00000007129	45278
ENSMFAG00000007141	35314
ENSMFAG00000007149	74848
ENSMFAG00000007154	61293
ENSMFAG00000007157	2852
ENSMFAG00000007163	80864
ENSMFAG00000007166	39907
ENSMFAG00000007171	29110
ENSMFAG00000007207	41597
ENSMFAG00000007213	99932
ENSMFAG00000007222	63322
ENSMFAG00000007224	22789
ENSMFAG00000007230	79346
ENSMFAG00000007262	65162
ENSMFAG00000007265	26252
ENSMFAG00000007266	62796
ENSMFAG00000007277	76063
ENSMFAG00000007284	87341
ENSMFAG00000007295	21352
ENSMFAG00000007314	26867
ENSMFAG00000007327	58192
ENSMFAG00000007334	9490
ENSMFAG00000007354	15497
ENSMFAG00000007359	43285
ENSMFAG00000007370	80849
ENSMFAG00000007398	75717
ENSMFAG00000007405	93619
ENSMFAG00000007416	29363
ENSMFAG00000007424	52440
ENSMFAG00000007454	45989
ENSMFAG00000007477	44226
ENSMFAG00000007498	41965
ENSMFAG00000007500	79023
ENSMFAG00000007503	91083
ENSMFAG00000007518	58554
ENSMFAG00000007527	83587
ENSMFAG00000007530	64354
ENSMFAG00000007536	87394
ENSMFAG00000007558	21995
ENSMFAG00000007583	51275
ENSMFAG00000007609	8747
ENSMFAG00000007610	39112
ENSMFAG00000007624	68200
ENSMFAG00000007625	5448
ENSMFAG00000007648	63455
ENSMFAG00000007674	3763
ENSMFAG00000007708	96451
ENSMFAG00000007728	14503
ENSMFAG00000007767	56119
ENSMFAG00000007768	79043
ENSMFAG00000007781	56747
ENSMFAG00000007790	39970
ENSMFAG00000007792	66124
ENSMFAG00000007795	56300
ENSMFAG00000007818	86137
ENSMFAG00000007826	98083
ENSMFAG00000007837	84013
ENSMFAG00000007860	96854
ENSMFAG00000007896	33684
ENSMFAG00000007906	84126
ENSMFAG00000007928	93709
ENSMFAG00000007940	13537
ENSMFAG00000007942	82518
ENSMFAG00000007943	16442
ENSMFAG00000007955	7168
ENSMFAG00000007971	56261
ENSMFAG00000007994	62055
ENSMFAG00000008002	90225
ENSMFAG00000008055	63481
ENSMFAG00000008058	69029
ENSMFAG00000008086	9554
ENSMFAG00000008088	37084
ENSMFAG00000008096	77112
ENSMFAG00000008112	11107
ENSMFAG00000008119	86433
ENSMFAG00000008140	53917
ENSMFAG00000008147	12997
ENSMFAG00000008150	35147
ENSMFAG00000008170	72895
ENSMFAG00000008179	88307
ENSMFAG00000008199	11517
ENSMFAG00000008202	79783
ENSMFAG00000008207	44390
ENSMFAG00000008224	30520
ENSMFAG00000008239	39355
ENSMFAG00000008242	11322
ENSMFAG00000008267	30473
ENSMFAG00000008290	84188
ENSMFAG00000008326	1150
ENSMFAG00000008336	44208
ENSMFAG00000008367	9025
ENSMFAG00000008386	41519
ENSMFAG00000008400	83903
ENSMFAG00000008404	52087
ENSMFAG00000008406	30170
ENSMFAG00000008465	31195
ENSMFAG00000008517	83975
ENSMFAG00000008570	89248
ENSMFAG00000008577	20152
ENSMFAG00000008578	56268
ENSMFAG00000008586	5041
ENSMFAG00000008608	99218
ENSMFAG00000008648	42941
ENSMFAG00000008657	85119
ENSMFAG00000008670	80913
ENSMFAG00000008694	26498
ENSMFAG00000008695	53759
ENSMFAG00000008711	97273
ENSMFAG00000008718	60781
ENSMFAG00000008743	11615
ENSMFAG00000008768	52139
ENSMFAG00000008773	13532
ENSMFAG00000008779	67438
ENSMFAG00000008782	50735
ENSMFAG00000008788	78624
ENSMFAG00000008799	60574
ENSMFAG00000008812	29988
ENSMFAG00000008838	64660
ENSMFAG00000008844	69751
ENSMFAG00000008879	61772
ENSMFAG00000008940	93959
ENSMFAG00000008961	18648
ENSMFAG00000008966	16372
ENSMFAG00000008976	83945
ENSMFAG00000008982	65019
ENSMFAG00000008989	98752
ENSMFAG00000009004	18170
ENSMFAG00000009021	87531
ENSMFAG00000009063	47443
ENSMFAG00000009085	11305
ENSMFAG00000009094	11510
ENSMFAG00000009121	222
ENSMFAG00000009138	38817
ENSMFAG00000009141	97835
ENSMFAG00000009168	16054
ENSMFAG00000009181	95329
ENSMFAG00000009182	94959
ENSMFAG00000009214	76447
ENSMFAG00000009222	8029
ENSMFAG00000009310	80656
ENSMFAG00000009327	54870
ENSMFAG00000009336	34005
ENSMFAG00000009371	9138
ENSMFAG00000009381	49424
ENSMFAG00000009457	74127
ENSMFAG00000009475	26372
ENSMFAG00000009476	36811
ENSMFAG00000009493	21491
ENSMFAG00000009499	23309
ENSMFAG00000009513	44118
ENSMFAG00000009540	39413
ENSMFAG00000009542	70758
ENSMFAG00000009570	15822
ENSMFAG00000009576	32262
ENSMFAG00000009601	78900
ENSMFAG00000009609	28402
ENSMFAG00000009611	23191
ENSMFAG00000009623	5451
ENSMFAG00000009632	11675
ENSMFAG00000009673	81159
ENSMFAG00000009690	63451
ENSMFAG00000009707	16954
ENSMFAG00000009709	58035
ENSMFAG00000009713	97802
ENSMFAG00000009714	30941
ENSMFAG00000009732	51616
ENSMFAG00000009736	28762
ENSMFAG00000009737	88443
ENSMFAG00000009760	90804
ENSMFAG00000009765	59487
ENSMFAG00000009768	80045
ENSMFAG00000009792	33091
ENSMFAG00000009811	81486
ENSMFAG00000009821	51170
ENSMFAG00000009845	41863
ENSMFAG00000009863	81989
ENSMFAG00000009882	89228
ENSMFAG00000009892	3560
ENSMFAG00000009927	10021
ENSMFAG00000009938	68035
ENSMFAG00000009957	26341
ENSMFAG00000009965	7827
ENSMFAG00000010002	67909
ENSMFAG00000010052	978
ENSMFAG00000010110	95349
ENSMFAG00000010115	17214
ENSMFAG00000010132	47161
ENSMFAG00000010139	58748
ENSMFAG00000010169	56367
ENSMFAG00000010194	15753
ENSMFAG00000010199	27761
ENSMFAG00000010205	16025
ENSMFAG00000010228	67710
ENSMFAG00000010239	22756
ENSMFAG00000010270	24440
ENSMFAG00000010277	17050
ENSMFAG00000010302	49848
ENSMFAG00000010311	687
ENSMFAG00000010339	21589
ENSMFAG00000010352	22778
ENSMFAG00000010382	4111
ENSMFAG00000010400	6111
ENSMFAG00000010409	87300
ENSMFAG00000010423	53157
ENSMFAG00000010490	46008
ENSMFAG00000010555	19591
ENSMFAG00000010631	36574
ENSMFAG00000010650	57589
ENSMFAG00000010652	23212
ENSMFAG00000010673	55956
ENSMFAG00000010688	93761
ENSMFAG00000010713	47391
ENSMFAG00000010714	15648
ENSMFAG00000010720	94256
ENSMFAG00000010740	34739
ENSMFAG00000010744	59529
ENSMFAG00000010775	74026
ENSMFAG00000010779	5242
ENSMFAG00000010780	70424
ENSMFAG00000010782	44478
ENSMFAG00000010804	54303
ENSMFAG00000010806	84246
ENSMFAG00000010808	21556
ENSMFAG00000010829	18620
ENSMFAG00000010836	29570
ENSMFAG00000010857	85970
ENSMFAG00000010872	76488
ENSMFAG00000010881	82042
ENSMFAG00000010891	46655
ENSMFAG00000010921	67866
ENSMFAG00000010929	7291
ENSMFAG00000010945	51517
ENSMFAG00000010954	1424
ENSMFAG00000010964	11692
ENSMFAG00000010968	26007
ENSMFAG00000010981	87167
ENSMFAG00000011016	47301
ENSMFAG00000011027	86953
ENSMFAG00000011028	56625
ENSMFAG00000011035	25961
ENSMFAG00000011076	87264
ENSMFAG00000011078	66134
ENSMFAG00000011094	50858
ENSMFAG00000011113	44846
ENSMFAG00000011150	96663
ENSMFAG00000011159	16866
ENSMFAG00000011190	90941
ENSMFAG00000011194	37343
ENSMFAG00000011220	41011
ENSMFAG00000011230	19267
ENSMFAG00000011266	88681
ENSMFAG00000011286	53516
ENSMFAG00000011297	70302
ENSMFAG00000011311	96942
ENSMFAG00000011317	26168
ENSMFAG00000011318	2100
ENSMFAG00000011359	63146
ENSMFAG00000011367	57717
ENSMFAG00000011404	37228
ENSMFAG00000011410	17053
ENSMFAG00000011413	35325
ENSMFAG00000011429	56330
ENSMFAG00000011442	15236
ENSMFAG00000011451	52538
ENSMFAG00000011453	42428
ENSMFAG00000011472	55139
ENSMFAG00000011474	1549
ENSMFAG00000011491	78811
ENSMFAG00000011492	81961
ENSMFAG00000011553	18920
ENSMFAG00000011565	25134
ENSMFAG00000011575	76497
ENSMFAG00000011594	46610
ENSMFAG00000011600	53921
ENSMFAG00000011609	73182
ENSMFAG00000011620	55386
ENSMFAG00000011646	93517
ENSMFAG00000011674	39333
ENSMFAG00000011685	73731
ENSMFAG00000011696	75308
ENSMFAG00000011697	15488
ENSMFAG00000011703	66159
ENSMFAG00000011710	51530
ENSMFAG00000011729	70424
ENSMFAG00000011735	25449
ENSMFAG00000011745	52995
ENSMFAG00000011758	26038
ENSMFAG00000011761	27450
ENSMFAG00000011776	1767
ENSMFAG00000011778	80950
ENSMFAG00000011785	76616
ENSMFAG00000011839	12473
ENSMFAG00000011854	75024
ENSMFAG00000011904	24467
ENSMFAG00000011940	46911
ENSMFAG00000011945	3889
ENSMFAG00000011947	89037
ENSMFAG00000011968	3321
ENSMFAG00000011969	52229
ENSMFAG00000011982	85477
ENSMFAG00000012023	14892
ENSMFAG00000012040	62321
ENSMFAG00000012041	61619
ENSMFAG00000012042	40059
ENSMFAG00000012082	38587
ENSMFAG00000012084	41808
ENSMFAG00000012114	83340
ENSMFAG00000012116	90264
ENSMFAG00000012118	38570
ENSMFAG00000012145	66552
ENSMFAG00000012179	42149
ENSMFAG00000012180	46993
ENSMFAG00000012205	62215
ENSMFAG00000012225	54715
ENSMFAG00000012229	66810
ENSMFAG00000012267	52563
ENSMFAG00000012303	78716
ENSMFAG00000012321	73363
ENSMFAG00000012351	96658
ENSMFAG00000012369	84219
ENSMFAG00000012371	31166
ENSMFAG00000012381	46960
ENSMFAG00000012397	54016
ENSMFAG00000012407	54177
ENSMFAG00000012411	35100
ENSMFAG00000012439	14350
ENSMFAG00000012468	65404
ENSMFAG00000012470	17474
ENSMFAG00000012495	94621
ENSMFAG00000012520	9561
ENSMFAG00000012527	50049
ENSMFAG00000012536	94022
ENSMFAG00000012537	27083
ENSMFAG00000012538	50973
ENSMFAG00000012545	32353
ENSMFAG00000012549	7681
ENSMFAG00000012558	27813
ENSMFAG00000012569	31907
ENSMFAG00000012591	73863
ENSMFAG00000012603	19181
ENSMFAG00000012632	42649
ENSMFAG00000012633	43862
ENSMFAG00000012658	86567
ENSMFAG00000012682	12813
ENSMFAG00000012711	9260
ENSMFAG00000012713	83552
ENSMFAG00000012715	4476
ENSMFAG00000012756	81966
ENSMFAG00000012759	92362
ENSMFAG00000012807	60194
ENSMFAG00000012820	61884
ENSMFAG00000012821	79972
ENSMFAG00000012838	34874
ENSMFAG00000012839	59383
ENSMFAG00000012855	58512
ENSMFAG00000012859	46012
ENSMFAG00000012871	5637
ENSMFAG00000012875	61746
ENSMFAG00000012886	3717
ENSMFAG00000012902	29393
ENSMFAG00000012948	9158
ENSMFAG00000012951	42229
ENSMFAG00000013002	52809
ENSMFAG00000013011	39566
ENSMFAG00000013019	64789
ENSMFAG00000013031	39331
ENSMFAG00000013034	80148
ENSMFAG00000013037	43131
ENSMFAG00000013038	37089
ENSMFAG00000013044	54407
ENSMFAG00000013049	67214
ENSMFAG00000013070	45857
ENSMFAG00000013071	54306
ENSMFAG00000013097	37431
ENSMFAG00000013118	74032
ENSMFAG00000013124	57943
ENSMFAG00000013152	94949
ENSMFAG00000013167	87209
ENSMFAG00000013176	62202
ENSMFAG00000013190	87199
ENSMFAG00000013210	55950
ENSMFAG00000013255	8712
ENSMFAG00000013270	4321
ENSMFAG00000013274	20504
ENSMFAG00000013277	80985
ENSMFAG00000013305	83683
ENSMFAG00000013319	92632
ENSMFAG00000013330	30918
ENSMFAG00000013332	89226
ENSMFAG00000013333	34614
ENSMFAG00000013334	42261
ENSMFAG00000013372	9115
ENSMFAG00000013376	9693
ENSMFAG00000013395	49000
ENSMFAG00000013424	73316
ENSMFAG00000013448	79928
ENSMFAG00000013480	79960
ENSMFAG00000013501	77934
ENSMFAG00000013533	62472
ENSMFAG00000013540	59410
ENSMFAG00000013555	34533
ENSMFAG00000013566	91511
ENSMFAG00000013575	85302
ENSMFAG00000013591	30640
ENSMFAG00000013646	30442
ENSMFAG00000013671	41870
ENSMFAG00000013679	39645
ENSMFAG00000013681	55006
ENSMFAG00000013695	17537
ENSMFAG00000013705	51355
ENSMFAG00000013719	7065
ENSMFAG00000013720	84614
ENSMFAG00000013725	41499
ENSMFAG00000013753	29324
ENSMFAG00000013780	72206
ENSMFAG00000013789	57469
ENSMFAG00000013793	61199
ENSMFAG00000013813	98028
ENSMFAG00000013851	29037
ENSMFAG00000013855	55977
ENSMFAG00000013860	5589
ENSMFAG00000013861	31090
ENSMFAG00000013877	1672
ENSMFAG00000013881	99618
ENSMFAG00000013894	8467
ENSMFAG00000013965	35972
ENSMFAG00000013971	85602
ENSMFAG00000013977	22928
ENSMFAG00000013978	8696
ENSMFAG00000014004	16003
ENSMFAG00000014028	64606
ENSMFAG00000014033	8167
ENSMFAG00000014104	66242
ENSMFAG00000014109	38801
ENSMFAG00000014144	98282
ENSMFAG00000014166	96854
ENSMFAG00000014171	93922
ENSMFAG00000014222	91863
ENSMFAG00000014232	18926
ENSMFAG00000014265	6691
ENSMFAG00000014271	62096
ENSMFAG00000014293	59898
ENSMFAG00000014325	10942
ENSMFAG00000014326	79818
ENSMFAG00000014345	3521
ENSMFAG00000014363	78492
ENSMFAG00000014366	94013
ENSMFAG00000014381	58449
ENSMFAG00000014388	23816
ENSMFAG00000014391	75302
ENSMFAG00000014400	50363
ENSMFAG00000014434	59492
ENSMFAG00000014455	20239
ENSMFAG00000014463	97161
ENSMFAG00000014468	41298
ENSMFAG00000014469	66803
ENSMFAG00000014478	14494
ENSMFAG00000014493	36449
ENSMFAG00000014524	47437
ENSMFAG00000014525	69741
ENSMFAG00000014527	8272
ENSMFAG00000014550	41866
ENSMFAG00000014562	40334
ENSMFAG00000014644	16395
ENSMFAG00000014652	91770
ENSMFAG00000014661	79720
ENSMFAG00000014671	54165
ENSMFAG00000014685	86002
ENSMFAG00000014721	79272
ENSMFAG00000014750	36989
ENSMFAG00000014784	58250
ENSMFAG00000014799	32435
ENSMFAG00000014834	86054
ENSMFAG00000014836	76717
ENSMFAG00000014837	14756
ENSMFAG00000014842	3314
ENSMFAG00000014884	26472
ENSMFAG00000014887	57265
ENSMFAG00000014914	20552
ENSMFAG00000014947	1259
ENSMFAG00000014991	90640
ENSMFAG00000015046	51655
ENSMFAG00000015060	61797
ENSMFAG00000015141	4855
ENSMFAG00000015162	70389
ENSMFAG00000015166	87704
ENSMFAG00000015175	24869
ENSMFAG00000015194	9487
ENSMFAG00000015218	57379
ENSMFAG00000015257	50815
ENSMFAG00000015302	98640
ENSMFAG00000015337	54960
ENSMFAG00000015459	44658
ENSMFAG00000015461	21188
ENSMFAG00000015501	81286
ENSMFAG00000015504	76773
ENSMFAG00000015508	91844
ENSMFAG00000015524	39047
ENSMFAG00000015528	12095
ENSMFAG00000015532	49422
ENSMFAG00000015538	37183
ENSMFAG00000015544	73711
ENSMFAG00000015568	89783
ENSMFAG00000015570	88862
ENSMFAG00000015592	86267
ENSMFAG00000015595	40778
ENSMFAG00000015606	37923
ENSMFAG00000015609	49794
ENSMFAG00000015627	40045
ENSMFAG00000015655	10701
ENSMFAG00000015670	46772
ENSMFAG00000015684	98502
ENSMFAG00000015685	77712
ENSMFAG00000015728	72731
ENSMFAG00000015735	86685
ENSMFAG00000015746	90758
ENSMFAG00000015762	89926
ENSMFAG00000015784	91604
ENSMFAG00000015786	67677
ENSMFAG00000015798	13250
ENSMFAG00000015912	33255
ENSMFAG00000015919	80237
ENSMFAG00000015927	5623
ENSMFAG00000015946	25666
ENSMFAG00000015955	82371
ENSMFAG00000015963	2180
ENSMFAG00000015994	76339
ENSMFAG00000015999	9128
ENSMFAG00000016007	18465
ENSMFAG00000016016	43563
ENSMFAG00000016019	48408
ENSMFAG00000016029	38851
ENSMFAG00000016031	18997
ENSMFAG00000016049	72848
ENSMFAG00000016053	81767
ENSMFAG00000016064	95333
ENSMFAG00000016080	74051
ENSMFAG00000016100	97340
ENSMFAG00000016103	96902
ENSMFAG00000016105	3841
ENSMFAG00000016132	97939
ENSMFAG00000016135	83471
ENSMFAG00000016143	83804
ENSMFAG00000016169	65661
ENSMFAG00000016176	4374
ENSMFAG00000016180	95214
ENSMFAG00000016196	72282
ENSMFAG00000016207	12084
ENSMFAG00000016213	915
ENSMFAG00000016215	90630
ENSMFAG00000016216	29478
ENSMFAG00000016222	35872
ENSMFAG00000016244	62256
ENSMFAG00000016274	67618
ENSMFAG00000016289	19336
ENSMFAG00000016302	49467
ENSMFAG00000016303	75042
ENSMFAG00000016333	80459
ENSMFAG00000016368	19920
ENSMFAG00000016417	87188
ENSMFAG00000016425	14423
ENSMFAG00000016428	26765
ENSMFAG00000016439	82849
ENSMFAG00000016453	94371
ENSMFAG00000016454	28693
ENSMFAG00000016485	1991
ENSMFAG00000016509	7691
ENSMFAG00000016548	3812
ENSMFAG00000016609	50548
ENSMFAG00000016634	24451
ENSMFAG00000016702	78167
ENSMFAG00000016709	90970
ENSMFAG00000016712	87116
ENSMFAG00000016715	98241
ENSMFAG00000016727	15329
ENSMFAG00000016729	79150
ENSMFAG00000016743	24238
ENSMFAG00000016768	92287
ENSMFAG00000016781	15039
ENSMFAG00000016818	53268
ENSMFAG00000016821	6718
ENSMFAG00000016830	11716
ENSMFAG00000016864	77453
ENSMFAG00000016897	32211
ENSMFAG00000016940	98611
ENSMFAG00000016983	37622
ENSMFAG00000016994	3822
ENSMFAG00000017006	64545
ENSMFAG00000017011	61806
ENSMFAG00000017057	75474
ENSMFAG00000017090	57731
ENSMFAG00000017140	576
ENSMFAG00000017158	48460
ENSMFAG00000017159	61784
ENSMFAG00000017163	59148
ENSMFAG00000017174	90993
ENSMFAG00000017248	61053
ENSMFAG00000017285	85974
ENSMFAG00000017287	57367
ENSMFAG00000017288	96196
ENSMFAG00000017328	33797
ENSMFAG00000017334	32228
ENSMFAG00000017337	82332
ENSMFAG00000017358	67556
ENSMFAG00000017373	47283
ENSMFAG00000017384	13824
ENSMFAG00000017407	59030
ENSMFAG00000017410	77471
ENSMFAG00000017427	95604
ENSMFAG00000017431	41706
ENSMFAG00000017476	48189
ENSMFAG00000017496	76729
ENSMFAG00000017504	45679
ENSMFAG00000017515	40297
ENSMFAG00000017533	56202
ENSMFAG00000017546	67177
ENSMFAG00000017591	93914
ENSMFAG00000017601	51867
ENSMFAG00000017641	65682
ENSMFAG00000017689	6184
ENSMFAG00000017741	31368
ENSMFAG00000017743	604
ENSMFAG00000017777	81507
ENSMFAG00000017796	90786
ENSMFAG00000017802	1919
ENSMFAG00000017814	16846
ENSMFAG00000017819	92996
ENSMFAG00000017855	69681
ENSMFAG00000017858	32327
ENSMFAG00000017867	10302
ENSMFAG00000017869	89346
ENSMFAG00000017882	89897
ENSMFAG00000017901	10937
ENSMFAG00000017916	98630
ENSMFAG00000018031	99214
ENSMFAG00000018080	57193
ENSMFAG00000018118	95720
ENSMFAG00000018162	90292
ENSMFAG00000018170	79949
ENSMFAG00000018190	43252
ENSMFAG00000018199	54101
ENSMFAG00000018226	33812
ENSMFAG00000018246	11225
ENSMFAG00000018250	68474
ENSMFAG00000018286	73528
ENSMFAG00000018413	67761
ENSMFAG00000018428	32766
ENSMFAG00000018435	60854
ENSMFAG00000018465	78895
ENSMFAG00000018471	99964
ENSMFAG00000018534	20047
ENSMFAG00000018541	23617
ENSMFAG00000018576	2669
ENSMFAG00000018632	47005
ENSMFAG00000018633	51483
ENSMFAG00000018634	55396
ENSMFAG00000018676	58562
ENSMFAG00000018720	45113
ENSMFAG00000018749	10879
ENSMFAG00000018815	79437
ENSMFAG00000018834	52257
ENSMFAG00000018839	36795
ENSMFAG00000018851	93373
ENSMFAG00000018852	89205
ENSMFAG00000018867	39442
ENSMFAG00000018870	26362
ENSMFAG00000018873	28803
ENSMFAG00000018899	16518
ENSMFAG00000018901	45083
ENSMFAG00000018905	28457
ENSMFAG00000018951	57069
ENSMFAG00000018955	9905
ENSMFAG00000018966	81103
ENSMFAG00000018969	91798
ENSMFAG00000019054	39026
ENSMFAG00000019088	73741
ENSMFAG00000019118	31043
ENSMFAG00000019129	62525
ENSMFAG00000019143	50566
ENSMFAG00000019163	93456
ENSMFAG00000019215	88671
ENSMFAG00000019253	74648
ENSMFAG00000019292	76671
ENSMFAG00000019310	54100
ENSMFAG00000019339	41459
ENSMFAG00000019344	46436
ENSMFAG00000019421	61592
ENSMFAG00000019453	66501
ENSMFAG00000019454	24006
ENSMFAG00000019461	26164
ENSMFAG00000019477	79853
ENSMFAG00000019480	15547
ENSMFAG00000019530	98951
ENSMFAG00000019535	60969
ENSMFAG00000019545	44661
ENSMFAG00000019616	59258
ENSMFAG00000019657	30034
ENSMFAG00000019689	93917
ENSMFAG00000019699	64771
ENSMFAG00000019706	23514
ENSMFAG00000019727	26225
ENSMFAG00000019768	71116
ENSMFAG00000019910	64522
ENSMFAG00000019936	40640
ENSMFAG00000019961	75964
ENSMFAG00000019971	43034
ENSMFAG00000020073	26437
ENSMFAG00000020099	49953
ENSMFAG00000020103	68930
ENSMFAG00000020143	91394
ENSMFAG00000020148	67677
