gene_symbol	logCPM
ENSMFAG00000022091	9.065741
ENSMFAG00000022123	4.256688
ENSMFAG00000022188	5.651967
ENSMFAG00000022213	7.932113
ENSMFAG00000022241	8.561534
ENSMFAG00000022270	3.122955
ENSMFAG00000022310	0.655474
ENSMFAG00000022333	8.100774
ENSMFAG00000022347	12.011096
ENSMFAG00000022402	4.419693
ENSMFAG00000022438	1.926415
ENSMFAG00000022458	3.692932
ENSMFAG00000022490	6.352933
ENSMFAG00000022532	0.315092
ENSMFAG00000022580	2.736099
ENSMFAG00000022639	3.112389
ENSMFAG00000022674	6.526182
ENSMFAG00000022693	1.177848
ENSMFAG00000022737	6.325191
ENSMFAG00000022745	0.506067
ENSMFAG00000022758	1.468839
ENSMFAG00000022781	9.298987
ENSMFAG00000022790	3.130125
ENSMFAG00000022808	1.580194
ENSMFAG00000022828	2.139236
ENSMFAG00000022863	3.114348
ENSMFAG00000022873	8.73179
ENSMFAG00000022923	6.172208
ENSMFAG00000022948	3.895239
ENSMFAG00000022953	2.315765
ENSMFAG00000022957	5.034435
ENSMFAG00000022958	10.902816
ENSMFAG00000022965	3.2591
ENSMFAG00000022981	4.470199
ENSMFAG00000022983	6.521258
ENSMFAG00000022985	12.011146
ENSMFAG00000023005	11.194947
ENSMFAG00000023009	2.794184
ENSMFAG00000023078	9.532849
ENSMFAG00000023096	7.926726
ENSMFAG00000023109	1.842802
ENSMFAG00000023129	7.830874
ENSMFAG00000023169	2.733904
ENSMFAG00000023206	6.277011
ENSMFAG00000023207	5.825813
ENSMFAG00000023229	0.625511
ENSMFAG00000023274	5.421317
ENSMFAG00000023295	9.268745
ENSMFAG00000023313	7.250491
ENSMFAG00000023332	11.330346
ENSMFAG00000023345	4.69815
ENSMFAG00000023352	8.461418
ENSMFAG00000023373	4.875292
ENSMFAG00000023387	9.600805
ENSMFAG00000023402	7.094764
ENSMFAG00000023475	3.091061
ENSMFAG00000023528	9.16182
ENSMFAG00000023542	9.391049
ENSMFAG00000023548	3.106956
ENSMFAG00000023565	1.326434
ENSMFAG00000023600	6.405444
ENSMFAG00000023617	5.197977
ENSMFAG00000023621	8.204971
ENSMFAG00000023643	11.03995
ENSMFAG00000023657	6.513177
ENSMFAG00000023658	4.927374
ENSMFAG00000023679	10.144315
ENSMFAG00000023704	3.529904
ENSMFAG00000023742	7.225653
ENSMFAG00000023747	1.048716
ENSMFAG00000023760	4.9032
ENSMFAG00000023780	6.614197
ENSMFAG00000023811	5.416902
ENSMFAG00000023825	1.814158
ENSMFAG00000023844	2.053398
ENSMFAG00000023858	11.708265
ENSMFAG00000023923	7.364248
ENSMFAG00000023927	4.90007
ENSMFAG00000023941	9.888541
ENSMFAG00000023962	2.233265
ENSMFAG00000023975	11.133763
ENSMFAG00000024016	4.838383
ENSMFAG00000024046	2.66107
ENSMFAG00000024075	11.354252
ENSMFAG00000024078	7.918272
ENSMFAG00000024087	11.02768
ENSMFAG00000024195	0.374433
ENSMFAG00000024197	6.680928
ENSMFAG00000024228	10.746645
ENSMFAG00000024295	8.160754
ENSMFAG00000024321	4.533222
ENSMFAG00000024336	9.540995
ENSMFAG00000024346	3.766042
ENSMFAG00000024362	11.817752
ENSMFAG00000024366	3.522262
ENSMFAG00000024380	2.97888
ENSMFAG00000024473	5.247828
ENSMFAG00000024544	4.818264
ENSMFAG00000024650	1.202963
ENSMFAG00000024671	5.188208
ENSMFAG00000024698	10.584676
ENSMFAG00000024712	6.635813
ENSMFAG00000024714	7.921047
ENSMFAG00000024716	12.202962
ENSMFAG00000024745	0.95806
ENSMFAG00000024766	5.69263
ENSMFAG00000024781	5.036386
ENSMFAG00000024806	3.046693
ENSMFAG00000024810	6.161883
ENSMFAG00000024897	9.062014
ENSMFAG00000024909	10.820698
ENSMFAG00000024930	6.507695
ENSMFAG00000024955	9.83369
ENSMFAG00000024958	10.060468
ENSMFAG00000024959	1.984807
ENSMFAG00000024995	10.261002
ENSMFAG00000025024	3.472673
ENSMFAG00000025168	1.1754
ENSMFAG00000025215	11.115135
ENSMFAG00000025218	1.454913
ENSMFAG00000025239	11.391425
ENSMFAG00000025260	2.561251
ENSMFAG00000025266	12.207561
ENSMFAG00000025290	9.058053
ENSMFAG00000025292	3.867985
ENSMFAG00000025293	12.035199
ENSMFAG00000025333	10.933757
ENSMFAG00000025337	1.818173
ENSMFAG00000025361	4.808359
ENSMFAG00000025363	5.019183
ENSMFAG00000025364	8.706461
ENSMFAG00000025406	2.055569
ENSMFAG00000025409	12.09472
ENSMFAG00000025456	1.146364
ENSMFAG00000025466	3.529684
ENSMFAG00000025531	8.043885
ENSMFAG00000025573	11.98013
ENSMFAG00000025603	7.612934
ENSMFAG00000025647	8.73052
ENSMFAG00000025648	8.780325
ENSMFAG00000025676	4.032655
ENSMFAG00000025685	8.374895
ENSMFAG00000025723	8.722603
ENSMFAG00000025743	11.838666
ENSMFAG00000025764	6.736145
ENSMFAG00000025775	0.842475
ENSMFAG00000025838	4.734641
ENSMFAG00000025902	9.468521
ENSMFAG00000025904	0.90519
ENSMFAG00000025909	5.579123
ENSMFAG00000025922	9.571397
ENSMFAG00000025940	4.776737
ENSMFAG00000025977	4.432513
ENSMFAG00000025982	3.098528
ENSMFAG00000025987	7.290005
ENSMFAG00000026020	5.336281
ENSMFAG00000026040	1.87621
ENSMFAG00000026056	8.291427
ENSMFAG00000026088	9.98813
ENSMFAG00000026096	6.479619
ENSMFAG00000026126	4.35328
ENSMFAG00000026214	4.293784
ENSMFAG00000026282	1.109069
ENSMFAG00000026319	4.92948
ENSMFAG00000026321	4.637136
ENSMFAG00000026353	11.593813
ENSMFAG00000026356	9.5733
ENSMFAG00000026358	3.99136
ENSMFAG00000026367	6.470329
ENSMFAG00000026369	6.724407
ENSMFAG00000026375	11.128116
ENSMFAG00000026422	4.161849
ENSMFAG00000026455	3.736055
ENSMFAG00000026472	12.00318
ENSMFAG00000026475	6.296313
ENSMFAG00000026508	9.575028
ENSMFAG00000026576	6.852798
ENSMFAG00000026595	2.288026
ENSMFAG00000026620	6.456925
ENSMFAG00000026635	2.417647
ENSMFAG00000026637	3.975494
ENSMFAG00000026668	11.102875
ENSMFAG00000026693	2.647868
ENSMFAG00000026728	10.147927
ENSMFAG00000026743	1.622351
ENSMFAG00000026826	4.025726
ENSMFAG00000026832	12.202775
ENSMFAG00000026839	12.182171
ENSMFAG00000026842	0.826592
ENSMFAG00000026904	6.449161
ENSMFAG00000026933	4.218801
ENSMFAG00000026940	8.4928
ENSMFAG00000026943	3.596425
ENSMFAG00000026957	10.962517
ENSMFAG00000026974	4.690881
ENSMFAG00000026975	2.578315
ENSMFAG00000026990	0.667508
ENSMFAG00000027000	2.719492
ENSMFAG00000027008	8.91092
ENSMFAG00000027015	2.119801
ENSMFAG00000027017	3.596091
ENSMFAG00000027070	11.799929
ENSMFAG00000027071	5.628877
ENSMFAG00000027100	4.710574
ENSMFAG00000027138	0.549378
ENSMFAG00000027150	9.580127
ENSMFAG00000027180	4.907819
ENSMFAG00000027184	8.764904
ENSMFAG00000027191	2.12096
ENSMFAG00000027209	7.477603
ENSMFAG00000027241	8.833921
ENSMFAG00000027255	2.062061
ENSMFAG00000027293	6.075728
ENSMFAG00000027320	10.867477
ENSMFAG00000027330	8.177686
ENSMFAG00000027351	2.653176
ENSMFAG00000027445	0.606049
ENSMFAG00000027455	3.757604
ENSMFAG00000027483	5.532158
ENSMFAG00000027623	4.636379
ENSMFAG00000027628	5.805558
ENSMFAG00000027659	2.918512
ENSMFAG00000027660	2.773504
ENSMFAG00000027665	2.762944
ENSMFAG00000027683	2.153497
ENSMFAG00000027717	5.878291
ENSMFAG00000027743	1.561774
ENSMFAG00000027759	0.704314
ENSMFAG00000027784	11.012575
ENSMFAG00000027809	8.603643
ENSMFAG00000027811	9.970314
ENSMFAG00000027834	2.467912
ENSMFAG00000027851	12.043298
ENSMFAG00000027900	11.445098
ENSMFAG00000027916	1.331879
ENSMFAG00000027926	6.115691
ENSMFAG00000027928	11.625039
ENSMFAG00000027932	0.318831
ENSMFAG00000027945	6.288773
ENSMFAG00000027969	2.270092
ENSMFAG00000027983	7.683207
ENSMFAG00000027988	8.196843
ENSMFAG00000027989	3.872929
ENSMFAG00000028003	4.059179
ENSMFAG00000028033	1.133814
ENSMFAG00000028058	2.603595
ENSMFAG00000028071	11.117305
ENSMFAG00000028079	1.401286
ENSMFAG00000028088	6.445489
ENSMFAG00000028097	5.050905
ENSMFAG00000028126	0.969279
ENSMFAG00000028127	0.626005
ENSMFAG00000028151	8.525894
ENSMFAG00000028187	7.387629
ENSMFAG00000028188	1.321083
ENSMFAG00000028201	5.899903
ENSMFAG00000028211	9.279274
ENSMFAG00000028216	9.530042
ENSMFAG00000028229	0.514521
ENSMFAG00000028232	9.233452
ENSMFAG00000028246	6.810238
ENSMFAG00000028247	5.184272
ENSMFAG00000028258	5.617792
ENSMFAG00000028273	6.313947
ENSMFAG00000028289	11.249527
ENSMFAG00000028296	8.798443
ENSMFAG00000028323	6.430409
ENSMFAG00000028351	8.809939
ENSMFAG00000028355	9.006793
ENSMFAG00000028356	3.563173
ENSMFAG00000028360	2.478271
ENSMFAG00000028377	8.333708
ENSMFAG00000028381	2.955528
ENSMFAG00000028408	9.798849
ENSMFAG00000028411	7.618156
ENSMFAG00000028436	8.596808
ENSMFAG00000028467	8.87667
ENSMFAG00000028505	2.373301
ENSMFAG00000028528	8.059074
ENSMFAG00000028542	11.189024
ENSMFAG00000028579	1.819722
ENSMFAG00000028584	10.38304
ENSMFAG00000028585	10.629809
ENSMFAG00000028589	3.425947
ENSMFAG00000028600	7.509579
ENSMFAG00000028610	4.494554
ENSMFAG00000028614	2.737028
ENSMFAG00000028630	2.601326
ENSMFAG00000028668	5.048547
ENSMFAG00000028669	5.872285
ENSMFAG00000028672	5.904854
ENSMFAG00000028677	6.613106
ENSMFAG00000028681	9.963093
ENSMFAG00000028725	1.337209
ENSMFAG00000028726	10.403281
ENSMFAG00000028746	1.262599
ENSMFAG00000028777	7.092183
ENSMFAG00000028792	0.873943
ENSMFAG00000028805	3.082969
ENSMFAG00000028837	0.459604
ENSMFAG00000028838	4.325369
ENSMFAG00000028870	7.59562
ENSMFAG00000028878	8.030697
ENSMFAG00000028881	8.359578
ENSMFAG00000028888	8.278607
ENSMFAG00000028895	4.123871
ENSMFAG00000028896	7.854752
ENSMFAG00000028904	9.844808
ENSMFAG00000028919	11.088278
ENSMFAG00000028945	6.03798
ENSMFAG00000028947	0.386192
ENSMFAG00000028965	3.086577
ENSMFAG00000028971	7.830361
ENSMFAG00000028974	9.199154
ENSMFAG00000029000	3.247934
ENSMFAG00000029006	5.39581
ENSMFAG00000029018	11.485826
ENSMFAG00000029021	1.952353
ENSMFAG00000029037	0.78092
ENSMFAG00000029041	4.91819
ENSMFAG00000029059	8.285371
ENSMFAG00000029063	5.222794
ENSMFAG00000029077	6.819721
ENSMFAG00000029079	7.018873
ENSMFAG00000029080	7.486352
ENSMFAG00000029104	2.045561
ENSMFAG00000029127	2.485872
ENSMFAG00000029149	6.071519
ENSMFAG00000029160	3.908996
ENSMFAG00000029161	0.789732
ENSMFAG00000029168	9.088071
ENSMFAG00000029174	9.473354
ENSMFAG00000029175	3.075188
ENSMFAG00000029206	2.443548
ENSMFAG00000029207	5.278993
ENSMFAG00000029210	3.429461
ENSMFAG00000029217	3.10954
ENSMFAG00000029224	6.489941
ENSMFAG00000029234	3.23885
ENSMFAG00000029251	9.324519
ENSMFAG00000029254	3.020077
ENSMFAG00000029263	9.570376
ENSMFAG00000029279	1.599796
ENSMFAG00000029291	1.894109
ENSMFAG00000029324	3.098337
ENSMFAG00000029327	8.293585
ENSMFAG00000029344	5.509531
ENSMFAG00000029347	3.280296
ENSMFAG00000029352	1.708429
ENSMFAG00000029369	10.649144
ENSMFAG00000029370	2.310137
ENSMFAG00000029383	11.397715
ENSMFAG00000029388	3.186367
ENSMFAG00000029389	1.51023
ENSMFAG00000029407	7.68912
ENSMFAG00000029417	3.198459
ENSMFAG00000029442	2.476636
ENSMFAG00000029461	4.415153
ENSMFAG00000029464	11.865594
ENSMFAG00000029486	3.17852
ENSMFAG00000029504	1.148448
ENSMFAG00000029506	4.943946
ENSMFAG00000029508	11.856107
ENSMFAG00000029512	0.69784
ENSMFAG00000029517	6.346036
ENSMFAG00000029522	2.741933
ENSMFAG00000029537	3.126671
ENSMFAG00000029571	5.93464
ENSMFAG00000029596	10.491254
ENSMFAG00000029597	9.168856
ENSMFAG00000029622	4.37065
ENSMFAG00000029626	1.909607
ENSMFAG00000029650	5.955918
ENSMFAG00000029654	0.739681
ENSMFAG00000029659	0.444278
ENSMFAG00000029668	3.653903
ENSMFAG00000029679	5.243467
ENSMFAG00000029683	11.718605
ENSMFAG00000029688	0.659454
ENSMFAG00000029726	2.171814
ENSMFAG00000029743	9.00766
ENSMFAG00000029750	7.375522
ENSMFAG00000029760	7.787236
ENSMFAG00000029774	9.344686
ENSMFAG00000029782	0.664342
ENSMFAG00000029793	8.270164
ENSMFAG00000029814	5.968899
ENSMFAG00000029834	3.988682
ENSMFAG00000029857	0.872233
ENSMFAG00000029862	7.515194
ENSMFAG00000029864	7.557613
ENSMFAG00000029870	1.929569
ENSMFAG00000029875	3.066274
ENSMFAG00000029879	7.557637
ENSMFAG00000029892	4.862255
ENSMFAG00000029925	0.97388
ENSMFAG00000029941	9.630871
ENSMFAG00000029945	10.30574
ENSMFAG00000029953	9.732629
ENSMFAG00000029962	2.187933
ENSMFAG00000029968	8.224491
ENSMFAG00000029971	7.967703
ENSMFAG00000029973	2.035661
ENSMFAG00000029979	0.477206
ENSMFAG00000029981	1.799276
ENSMFAG00000029985	3.794043
ENSMFAG00000029998	5.615206
ENSMFAG00000030000	5.754715
ENSMFAG00000030001	10.845217
ENSMFAG00000030002	7.435349
ENSMFAG00000030003	8.022971
ENSMFAG00000030006	5.699266
ENSMFAG00000030012	5.811949
ENSMFAG00000030016	10.906536
ENSMFAG00000030019	7.429843
ENSMFAG00000030023	12.007942
ENSMFAG00000030024	0.394308
ENSMFAG00000030025	2.968816
ENSMFAG00000030029	3.22246
ENSMFAG00000030031	4.951862
ENSMFAG00000030038	7.997462
ENSMFAG00000030041	10.918785
ENSMFAG00000030042	7.573587
ENSMFAG00000030053	12.081465
ENSMFAG00000030054	8.412209
ENSMFAG00000030056	11.008757
ENSMFAG00000030058	9.125419
ENSMFAG00000030063	7.326406
ENSMFAG00000030068	1.977569
ENSMFAG00000030071	8.868057
ENSMFAG00000030073	8.30697
ENSMFAG00000030074	6.094544
ENSMFAG00000030083	5.368379
ENSMFAG00000030085	4.546532
ENSMFAG00000030087	2.918561
ENSMFAG00000030091	12.04233
ENSMFAG00000030093	0.735473
ENSMFAG00000030096	7.810228
ENSMFAG00000030102	0.371199
ENSMFAG00000030103	1.623355
ENSMFAG00000030105	6.931733
ENSMFAG00000030113	7.705962
ENSMFAG00000030120	2.419864
ENSMFAG00000030122	4.46529
ENSMFAG00000030125	5.203033
ENSMFAG00000030126	1.436637
ENSMFAG00000030127	6.16462
ENSMFAG00000030132	12.011748
ENSMFAG00000030135	7.636485
ENSMFAG00000030138	1.611473
ENSMFAG00000030143	10.651837
ENSMFAG00000030146	4.023626
ENSMFAG00000030148	10.584828
ENSMFAG00000030152	2.145026
ENSMFAG00000030155	10.616107
ENSMFAG00000030162	7.150053
ENSMFAG00000030167	5.771936
ENSMFAG00000030169	0.522606
ENSMFAG00000030170	3.168258
ENSMFAG00000030172	7.683715
ENSMFAG00000030175	8.335119
ENSMFAG00000030178	12.097319
ENSMFAG00000030184	10.361708
ENSMFAG00000030186	5.362954
ENSMFAG00000030188	11.766417
ENSMFAG00000030191	7.534035
ENSMFAG00000030192	2.618506
ENSMFAG00000030194	7.05912
ENSMFAG00000030198	12.047069
ENSMFAG00000030205	3.096995
ENSMFAG00000030209	3.90811
ENSMFAG00000030211	5.525134
ENSMFAG00000030213	8.686623
ENSMFAG00000030214	7.228492
ENSMFAG00000030216	8.919984
ENSMFAG00000030219	9.220977
ENSMFAG00000030223	6.800792
ENSMFAG00000030224	10.698663
ENSMFAG00000030228	0.529564
ENSMFAG00000030229	4.390409
ENSMFAG00000030231	2.961111
ENSMFAG00000030232	8.775002
ENSMFAG00000030237	6.282877
ENSMFAG00000030238	9.18504
ENSMFAG00000030239	9.845975
ENSMFAG00000030240	10.704464
ENSMFAG00000030242	2.802349
ENSMFAG00000030244	7.680399
ENSMFAG00000030261	6.525201
ENSMFAG00000030267	4.839613
ENSMFAG00000030277	9.515304
ENSMFAG00000030280	6.463706
ENSMFAG00000030283	8.510381
ENSMFAG00000030285	1.531268
ENSMFAG00000030297	11.01618
ENSMFAG00000030299	5.772282
ENSMFAG00000030300	3.763101
ENSMFAG00000030307	7.115785
ENSMFAG00000030310	10.540855
ENSMFAG00000030316	12.113393
ENSMFAG00000030320	10.736781
ENSMFAG00000030321	10.403825
ENSMFAG00000030323	5.686633
ENSMFAG00000030325	9.802595
ENSMFAG00000030330	11.812586
ENSMFAG00000030333	8.334328
ENSMFAG00000030337	11.36732
ENSMFAG00000030339	3.781149
ENSMFAG00000030340	8.031001
ENSMFAG00000030341	2.721141
ENSMFAG00000030344	4.402126
ENSMFAG00000030349	1.86376
ENSMFAG00000030351	7.929907
ENSMFAG00000030354	7.459482
ENSMFAG00000030357	3.905117
ENSMFAG00000030358	11.499808
ENSMFAG00000030368	4.709848
ENSMFAG00000030371	4.254207
ENSMFAG00000030373	1.537837
ENSMFAG00000030377	2.72662
ENSMFAG00000030378	11.086964
ENSMFAG00000030379	10.820143
ENSMFAG00000030382	7.423636
ENSMFAG00000030386	5.55265
ENSMFAG00000030388	1.447046
ENSMFAG00000030389	10.508864
ENSMFAG00000030390	8.822461
ENSMFAG00000030396	4.012321
ENSMFAG00000030398	3.763016
ENSMFAG00000030399	4.184398
ENSMFAG00000030401	7.395555
ENSMFAG00000030403	5.130214
ENSMFAG00000030405	1.614454
ENSMFAG00000030411	10.918961
ENSMFAG00000030415	7.02517
ENSMFAG00000030416	8.173717
ENSMFAG00000030418	10.806824
ENSMFAG00000030420	5.921064
ENSMFAG00000030421	3.782334
ENSMFAG00000030422	2.535473
ENSMFAG00000030425	6.666474
ENSMFAG00000030426	3.96718
ENSMFAG00000030428	6.25555
ENSMFAG00000030429	4.505594
ENSMFAG00000030430	3.130156
ENSMFAG00000030439	11.593867
ENSMFAG00000030441	12.246002
ENSMFAG00000030446	1.159528
ENSMFAG00000030447	5.793545
ENSMFAG00000030457	4.210336
ENSMFAG00000030460	12.001905
ENSMFAG00000030461	0.505588
ENSMFAG00000030465	0.552713
ENSMFAG00000030467	4.056726
ENSMFAG00000030468	7.270255
ENSMFAG00000030472	4.466199
ENSMFAG00000030474	11.3648
ENSMFAG00000030478	10.250208
ENSMFAG00000030484	8.530202
ENSMFAG00000030485	9.029199
ENSMFAG00000030487	12.171639
ENSMFAG00000030492	7.065858
ENSMFAG00000030493	10.466474
ENSMFAG00000030498	1.00827
ENSMFAG00000030500	5.47755
ENSMFAG00000030502	1.166659
ENSMFAG00000030504	2.543966
ENSMFAG00000030509	6.406825
ENSMFAG00000030510	8.895493
ENSMFAG00000030512	10.281275
ENSMFAG00000030517	5.15169
ENSMFAG00000030519	9.427156
ENSMFAG00000030525	12.111442
ENSMFAG00000030527	9.709153
ENSMFAG00000030530	8.535935
ENSMFAG00000030531	10.798919
ENSMFAG00000030532	10.94791
ENSMFAG00000030533	3.687268
ENSMFAG00000030534	10.394637
ENSMFAG00000030540	11.963084
ENSMFAG00000030548	11.958323
ENSMFAG00000030552	5.285662
ENSMFAG00000030559	4.295637
ENSMFAG00000030563	10.900064
ENSMFAG00000030566	3.155529
ENSMFAG00000030582	5.568785
ENSMFAG00000030583	6.984286
ENSMFAG00000030585	2.250126
ENSMFAG00000030594	11.084372
ENSMFAG00000030596	10.450666
ENSMFAG00000030598	3.714882
ENSMFAG00000030621	5.609314
ENSMFAG00000030623	1.40954
ENSMFAG00000030626	5.597343
ENSMFAG00000030628	8.087686
ENSMFAG00000030630	0.735073
ENSMFAG00000030633	0.911568
ENSMFAG00000030634	2.951985
ENSMFAG00000030635	5.497363
ENSMFAG00000030640	6.990749
ENSMFAG00000030645	4.097885
ENSMFAG00000030649	7.912604
ENSMFAG00000030652	11.000257
ENSMFAG00000030654	8.614612
ENSMFAG00000030655	2.321363
ENSMFAG00000030656	11.287001
ENSMFAG00000030657	7.92116
ENSMFAG00000030659	1.470174
ENSMFAG00000030663	8.903848
ENSMFAG00000030664	10.840654
ENSMFAG00000030665	10.401107
ENSMFAG00000030666	7.84153
ENSMFAG00000030673	10.423774
ENSMFAG00000030676	9.62426
ENSMFAG00000030678	4.453912
ENSMFAG00000030681	5.205804
ENSMFAG00000030687	4.032293
ENSMFAG00000030688	5.759151
ENSMFAG00000030690	2.716187
ENSMFAG00000030694	10.755773
ENSMFAG00000030697	2.308002
ENSMFAG00000030699	7.131033
ENSMFAG00000030702	1.183884
ENSMFAG00000030704	9.184606
ENSMFAG00000030711	3.820881
ENSMFAG00000030715	4.274942
ENSMFAG00000030718	4.831634
ENSMFAG00000030720	11.936795
ENSMFAG00000030721	9.760699
ENSMFAG00000030722	2.329818
ENSMFAG00000030726	10.025645
ENSMFAG00000030731	2.651263
ENSMFAG00000030732	5.675725
ENSMFAG00000030744	4.912466
ENSMFAG00000030750	4.441247
ENSMFAG00000030754	7.545239
ENSMFAG00000030755	2.97175
ENSMFAG00000030760	11.656926
ENSMFAG00000030761	1.349451
ENSMFAG00000030764	11.219569
ENSMFAG00000030765	4.6816
ENSMFAG00000030767	9.189175
ENSMFAG00000030771	4.276021
ENSMFAG00000030772	3.980777
ENSMFAG00000030773	6.048806
ENSMFAG00000030774	6.096314
ENSMFAG00000030779	10.405259
ENSMFAG00000030781	9.706195
ENSMFAG00000030786	10.7088
ENSMFAG00000030788	0.375504
ENSMFAG00000030790	5.679065
ENSMFAG00000030791	6.890132
ENSMFAG00000030792	4.352381
ENSMFAG00000030794	5.446456
ENSMFAG00000030799	11.712738
ENSMFAG00000030801	10.106087
ENSMFAG00000030803	9.535469
ENSMFAG00000030810	7.219547
ENSMFAG00000030812	11.477633
ENSMFAG00000030814	4.067908
ENSMFAG00000030816	2.612134
ENSMFAG00000030818	4.882379
ENSMFAG00000030821	9.891081
ENSMFAG00000030830	2.126553
ENSMFAG00000030836	8.496324
ENSMFAG00000030837	0.640775
ENSMFAG00000030842	10.809129
ENSMFAG00000030848	11.522336
ENSMFAG00000030850	0.751748
ENSMFAG00000030852	9.836169
ENSMFAG00000030855	6.19091
ENSMFAG00000030856	10.7496
ENSMFAG00000030861	9.678238
ENSMFAG00000030862	3.692848
ENSMFAG00000030863	2.843571
ENSMFAG00000030864	8.056803
ENSMFAG00000030865	0.374232
ENSMFAG00000030874	10.877532
ENSMFAG00000030875	8.244873
ENSMFAG00000030877	7.129139
ENSMFAG00000030880	0.881275
ENSMFAG00000030890	11.08644
ENSMFAG00000030898	10.57285
ENSMFAG00000030902	6.015438
ENSMFAG00000030913	11.690308
ENSMFAG00000030925	10.52358
ENSMFAG00000030928	8.28677
ENSMFAG00000030929	8.184602
ENSMFAG00000030933	5.509131
ENSMFAG00000030942	5.47044
ENSMFAG00000030944	6.332145
ENSMFAG00000030951	4.553745
ENSMFAG00000030958	10.482782
ENSMFAG00000030959	5.485965
ENSMFAG00000030961	9.771903
ENSMFAG00000030964	10.031954
ENSMFAG00000030967	10.777874
ENSMFAG00000030970	2.588374
ENSMFAG00000030977	7.443134
ENSMFAG00000030984	1.846774
ENSMFAG00000030990	10.625461
ENSMFAG00000030997	7.280869
ENSMFAG00000031009	2.026697
ENSMFAG00000031015	10.60205
ENSMFAG00000031024	6.844912
ENSMFAG00000031032	7.471409
ENSMFAG00000031034	8.59779
ENSMFAG00000031052	4.549551
ENSMFAG00000031056	1.796403
ENSMFAG00000031069	9.991727
ENSMFAG00000031083	7.689918
ENSMFAG00000031089	2.878632
ENSMFAG00000031092	8.708743
ENSMFAG00000031095	8.079387
ENSMFAG00000031099	2.77066
ENSMFAG00000031106	8.139409
ENSMFAG00000031119	9.353706
ENSMFAG00000031120	0.920081
ENSMFAG00000031125	3.182131
ENSMFAG00000031126	3.616861
ENSMFAG00000031135	4.354608
ENSMFAG00000031138	3.453351
ENSMFAG00000031148	10.072151
ENSMFAG00000031152	5.407716
ENSMFAG00000031157	2.821872
ENSMFAG00000031168	10.004286
ENSMFAG00000031170	6.949355
ENSMFAG00000031179	8.662666
ENSMFAG00000031181	10.399272
ENSMFAG00000031187	1.123073
ENSMFAG00000031194	6.520261
ENSMFAG00000031202	2.309679
ENSMFAG00000031203	8.780035
ENSMFAG00000031209	11.528891
ENSMFAG00000031210	8.34764
ENSMFAG00000031223	4.75277
ENSMFAG00000031225	11.729359
ENSMFAG00000031238	2.098841
ENSMFAG00000031239	9.082797
ENSMFAG00000031240	4.965229
ENSMFAG00000031244	9.109358
ENSMFAG00000031245	7.09881
ENSMFAG00000031253	0.85242
ENSMFAG00000031266	9.902435
ENSMFAG00000031268	10.470915
ENSMFAG00000031279	7.480161
ENSMFAG00000031284	8.9344
ENSMFAG00000031285	9.706944
ENSMFAG00000031287	6.951612
ENSMFAG00000031292	7.225813
ENSMFAG00000031297	4.341755
ENSMFAG00000031299	9.002142
ENSMFAG00000031310	7.010421
ENSMFAG00000031317	11.037131
ENSMFAG00000031319	11.959489
ENSMFAG00000031324	7.035766
ENSMFAG00000031338	1.159746
ENSMFAG00000031340	2.974949
ENSMFAG00000031350	9.821138
ENSMFAG00000031353	6.507252
ENSMFAG00000031355	1.208638
ENSMFAG00000031377	3.48284
ENSMFAG00000031388	4.395642
ENSMFAG00000031396	12.241899
ENSMFAG00000031405	9.29627
ENSMFAG00000031407	9.777394
ENSMFAG00000031415	6.379365
ENSMFAG00000031420	7.362202
ENSMFAG00000031430	4.253246
ENSMFAG00000031431	2.366507
ENSMFAG00000031440	1.870697
ENSMFAG00000031441	10.259549
ENSMFAG00000031453	9.348092
ENSMFAG00000031459	3.758712
ENSMFAG00000031469	5.788782
ENSMFAG00000031476	3.557021
ENSMFAG00000031477	4.203059
ENSMFAG00000031491	6.147139
ENSMFAG00000031495	4.513003
ENSMFAG00000031509	2.892083
ENSMFAG00000031511	11.823849
ENSMFAG00000031519	6.438615
