GeneID,Gene.name,Gene.type,M20,M4
ENSMFAG00000038471,ENSMFAG00000038471,protein_coding,grey,grey
ENSMFAG00000038485,GCNT3,protein_coding,grey,grey
ENSMFAG00000038486,DEFB1,protein_coding,grey,grey
ENSMFAG00000038490,COQ8B,protein_coding,grey,grey
ENSMFAG00000038492,ENO4,protein_coding,grey,grey
ENSMFAG00000038501,ENSMFAG00000038501,protein_coding,grey,grey
ENSMFAG00000038504,PLA2G4F,protein_coding,grey,grey
ENSMFAG00000038511,ENSMFAG00000038511,protein_coding,grey,grey
ENSMFAG00000038515,ENSMFAG00000038515,protein_coding,grey,grey
ENSMFAG00000038539,ENSMFAG00000038539,protein_coding,grey,grey
ENSMFAG00000038548,ITFG1,protein_coding,grey,grey
ENSMFAG00000038561,ENSMFAG00000038561,protein_coding,grey,grey
ENSMFAG00000038568,SHC4,protein_coding,grey,grey
ENSMFAG00000038588,C18orf54,protein_coding,grey,grey
ENSMFAG00000038595,ENSMFAG00000038595,protein_coding,grey,grey
ENSMFAG00000038605,TUBB1,protein_coding,grey,grey
ENSMFAG00000038623,TEX30,protein_coding,grey,grey
ENSMFAG00000038629,AGAP1,protein_coding,grey,grey
ENSMFAG00000038638,OVOL3,protein_coding,grey,grey
ENSMFAG00000038640,ZHX3,protein_coding,grey,grey
ENSMFAG00000038646,TECRL,protein_coding,grey,grey
ENSMFAG00000038661,TRIM38,protein_coding,grey,grey
ENSMFAG00000038664,ENSMFAG00000038664,protein_coding,grey,grey
ENSMFAG00000038667,RBSN,protein_coding,grey,grey
ENSMFAG00000038683,TMCO2,protein_coding,grey,grey
ENSMFAG00000038705,TRMT2A,protein_coding,grey,grey
ENSMFAG00000038714,KIAA0895L,protein_coding,grey,grey
ENSMFAG00000038726,ENSMFAG00000038726,protein_coding,grey,grey
ENSMFAG00000038744,ACTL6B,protein_coding,grey,grey
ENSMFAG00000038783,PON3,protein_coding,grey,grey
ENSMFAG00000038806,MSH4,protein_coding,grey,grey
ENSMFAG00000038809,ACAD8,protein_coding,grey,grey
ENSMFAG00000038810,APOA5,protein_coding,grey,grey
ENSMFAG00000038811,CLUL1,protein_coding,grey,grey
ENSMFAG00000038812,ENSMFAG00000038812,protein_coding,grey,grey
ENSMFAG00000038824,ENSMFAG00000038824,protein_coding,grey,grey
ENSMFAG00000038825,MUC13,protein_coding,grey,grey
ENSMFAG00000038830,ENSMFAG00000038830,protein_coding,grey,grey
ENSMFAG00000038833,WEE2,protein_coding,grey,grey
ENSMFAG00000038845,SLC47A2,protein_coding,grey,grey
ENSMFAG00000038851,LCN12,protein_coding,grey,grey
ENSMFAG00000038853,CEP295NL,protein_coding,grey,grey
ENSMFAG00000038857,PSMD7,protein_coding,grey,grey
ENSMFAG00000038867,RBP3,protein_coding,grey,grey
ENSMFAG00000038875,LDB2,protein_coding,grey,grey
ENSMFAG00000038878,FAM83C,protein_coding,grey,grey
ENSMFAG00000038879,ENSMFAG00000038879,protein_coding,grey,grey
ENSMFAG00000038883,ENSMFAG00000038883,protein_coding,grey,grey
ENSMFAG00000038884,ENSMFAG00000038884,protein_coding,grey,grey
ENSMFAG00000038886,GABRA6,protein_coding,grey,grey
ENSMFAG00000038891,ART5,protein_coding,grey,grey
ENSMFAG00000038905,RIMS1,protein_coding,grey,grey
ENSMFAG00000038911,ENSMFAG00000038911,miRNA,grey,grey
ENSMFAG00000038975,LPIN3,protein_coding,grey,grey
ENSMFAG00000038984,ENSMFAG00000038984,protein_coding,grey,grey
ENSMFAG00000039006,ENSMFAG00000039006,protein_coding,grey,grey
ENSMFAG00000039012,CRTAM,protein_coding,grey,grey
ENSMFAG00000039015,ENSMFAG00000039015,protein_coding,grey,grey
ENSMFAG00000039018,ZAN,protein_coding,grey,grey
ENSMFAG00000039028,IL10RB,protein_coding,grey,grey
ENSMFAG00000039031,ENSMFAG00000039031,protein_coding,grey,grey
ENSMFAG00000039035,ENSMFAG00000039035,protein_coding,grey,grey
ENSMFAG00000039044,ENSMFAG00000039044,protein_coding,grey,grey
ENSMFAG00000039050,UBE2E2,protein_coding,grey,grey
ENSMFAG00000039054,DEGS1,protein_coding,grey,grey
ENSMFAG00000039058,ADCY6,protein_coding,grey,grey
ENSMFAG00000039059,CCDC27,protein_coding,grey,grey
ENSMFAG00000039062,TRIM10,protein_coding,grey,grey
ENSMFAG00000039078,C22orf23,protein_coding,grey,grey
ENSMFAG00000039089,AREG,protein_coding,grey,grey
ENSMFAG00000039093,FSTL3,protein_coding,grey,grey
ENSMFAG00000039095,ENSMFAG00000039095,protein_coding,grey,grey
ENSMFAG00000039096,MTNR1A,protein_coding,grey,grey
ENSMFAG00000039105,ENSMFAG00000039105,protein_coding,grey,grey
ENSMFAG00000039108,ENSMFAG00000039108,protein_coding,grey,grey
ENSMFAG00000039109,ANKRD7,protein_coding,grey,grey
ENSMFAG00000039111,TTR,protein_coding,grey,grey
ENSMFAG00000039123,ENSMFAG00000039123,protein_coding,grey,grey
ENSMFAG00000039134,ESPN,protein_coding,grey,grey
ENSMFAG00000039135,ENSMFAG00000039135,protein_coding,grey,grey
ENSMFAG00000039145,ENSMFAG00000039145,protein_coding,grey,grey
ENSMFAG00000039155,EFCAB10,protein_coding,grey,grey
ENSMFAG00000039163,ZNF556,protein_coding,grey,grey
ENSMFAG00000039164,ENSMFAG00000039164,protein_coding,grey,grey
ENSMFAG00000039174,ENSMFAG00000039174,protein_coding,grey,grey
ENSMFAG00000039183,ENSMFAG00000039183,protein_coding,grey,grey
ENSMFAG00000039188,CYP4F11,protein_coding,grey,grey
ENSMFAG00000039190,ENSMFAG00000039190,protein_coding,grey,grey
ENSMFAG00000039195,UMODL1,protein_coding,grey,grey
ENSMFAG00000039196,ENSMFAG00000039196,protein_coding,grey,grey
ENSMFAG00000039229,ABCC12,protein_coding,grey,grey
ENSMFAG00000039243,SPEGNB,protein_coding,grey,grey
ENSMFAG00000039261,ENSMFAG00000039261,protein_coding,grey,grey
ENSMFAG00000039277,TMEM184A,protein_coding,grey,grey
ENSMFAG00000039297,ENSMFAG00000039297,protein_coding,grey,grey
ENSMFAG00000039303,CDK10,protein_coding,grey,grey
ENSMFAG00000039304,ENSMFAG00000039304,protein_coding,grey,grey
ENSMFAG00000039305,PTPN7,protein_coding,grey,grey
ENSMFAG00000039309,NXPH2,protein_coding,grey,grey
ENSMFAG00000039311,ARMC3,protein_coding,grey,grey
ENSMFAG00000039312,ENSMFAG00000039312,protein_coding,grey,grey
ENSMFAG00000039313,IMMP2L,protein_coding,grey,grey
ENSMFAG00000039314,RNF4,protein_coding,grey,grey
ENSMFAG00000039315,ENSMFAG00000039315,protein_coding,grey,grey
ENSMFAG00000039320,OTOL1,protein_coding,grey,grey
ENSMFAG00000039325,ENSMFAG00000039325,protein_coding,grey,grey
ENSMFAG00000039329,ENSMFAG00000039329,protein_coding,grey,grey
ENSMFAG00000039330,ENSMFAG00000039330,protein_coding,grey,grey
ENSMFAG00000039335,CCDC188,protein_coding,grey,grey
ENSMFAG00000039337,SULT1C4,protein_coding,grey,grey
ENSMFAG00000039338,FASLG,protein_coding,grey,grey
ENSMFAG00000039345,CDK1,protein_coding,grey,grey
ENSMFAG00000039360,ENSMFAG00000039360,protein_coding,grey,grey
ENSMFAG00000039362,RP2,protein_coding,grey,grey
ENSMFAG00000039376,ENSMFAG00000039376,protein_coding,grey,grey
ENSMFAG00000039397,PRPF4,protein_coding,grey,grey
ENSMFAG00000039399,PET100,protein_coding,grey,grey
ENSMFAG00000039402,HSH2D,protein_coding,grey,grey
ENSMFAG00000039406,CYP3A43,protein_coding,grey,grey
ENSMFAG00000039418,MMP23B,protein_coding,grey,grey
ENSMFAG00000039430,MYOD1,protein_coding,grey,grey
ENSMFAG00000039441,ABCC1,protein_coding,grey,grey
ENSMFAG00000039450,AP1S3,protein_coding,grey,grey
ENSMFAG00000039453,IQCF1,protein_coding,grey,grey
ENSMFAG00000039470,SEC61G,protein_coding,grey,grey
ENSMFAG00000039481,MFAP5,protein_coding,grey,grey
ENSMFAG00000039510,ENSMFAG00000039510,protein_coding,grey,grey
ENSMFAG00000039512,CRYBA4,protein_coding,grey,grey
ENSMFAG00000039523,ENSMFAG00000039523,protein_coding,grey,grey
ENSMFAG00000039525,SLC46A1,protein_coding,grey,grey
ENSMFAG00000039529,GNAT2,protein_coding,grey,grey
ENSMFAG00000039538,CLPSL1,protein_coding,grey,grey
ENSMFAG00000039556,ENSMFAG00000039556,protein_coding,grey,grey
ENSMFAG00000039557,ILF3,protein_coding,grey,grey
ENSMFAG00000039571,PCP2,protein_coding,grey,grey
ENSMFAG00000039586,GPX2,protein_coding,grey,grey
ENSMFAG00000039588,GAREM1,protein_coding,grey,grey
ENSMFAG00000039591,ENSMFAG00000039591,protein_coding,grey,grey
ENSMFAG00000039594,CILP,protein_coding,grey,grey
ENSMFAG00000039597,RGL2,protein_coding,grey,grey
ENSMFAG00000039605,MYEOV,protein_coding,grey,grey
ENSMFAG00000039606,FLVCR2,protein_coding,grey,grey
ENSMFAG00000039628,CXCL1,protein_coding,grey,grey
ENSMFAG00000039634,C11orf54,protein_coding,grey,grey
ENSMFAG00000039640,MELK,protein_coding,grey,grey
ENSMFAG00000039641,ENSMFAG00000039641,protein_coding,grey,grey
ENSMFAG00000039647,C12orf50,protein_coding,grey,grey
ENSMFAG00000039668,ENSMFAG00000039668,protein_coding,grey,grey
ENSMFAG00000039670,C12orf81,protein_coding,grey,grey
ENSMFAG00000039679,ENSMFAG00000039679,protein_coding,grey,grey
ENSMFAG00000039693,ENSMFAG00000039693,protein_coding,grey,grey
ENSMFAG00000039694,ELAVL2,protein_coding,grey,grey
ENSMFAG00000039706,SAFB2,protein_coding,grey,grey
ENSMFAG00000039715,ENSMFAG00000039715,protein_coding,grey,grey
ENSMFAG00000039733,AQP9,protein_coding,grey,grey
ENSMFAG00000039736,ENSMFAG00000039736,protein_coding,grey,grey
ENSMFAG00000039745,ENSMFAG00000039745,protein_coding,grey,grey
ENSMFAG00000039747,PSMD11,protein_coding,grey,grey
ENSMFAG00000039753,ENSMFAG00000039753,protein_coding,grey,grey
ENSMFAG00000039760,TFAP2A,protein_coding,grey,grey
ENSMFAG00000039763,TEX38,protein_coding,grey,grey
ENSMFAG00000039764,KIF20A,protein_coding,grey,grey
ENSMFAG00000039777,KDM5C,protein_coding,grey,grey
ENSMFAG00000039778,HAVCR1,protein_coding,grey,grey
ENSMFAG00000039779,CYP2G2,protein_coding,grey,grey
ENSMFAG00000039781,IRF7,protein_coding,grey,grey
ENSMFAG00000039792,CLDND2,protein_coding,grey,grey
ENSMFAG00000039796,ENSMFAG00000039796,protein_coding,grey,grey
ENSMFAG00000039811,MS4A3,protein_coding,grey,grey
ENSMFAG00000039830,ENSMFAG00000039830,protein_coding,grey,grey
ENSMFAG00000039833,TNNI2,protein_coding,grey,grey
ENSMFAG00000039834,SFT2D3,protein_coding,grey,grey
ENSMFAG00000039836,ENSMFAG00000039836,protein_coding,grey,grey
ENSMFAG00000039848,ENSMFAG00000039848,protein_coding,grey,grey
ENSMFAG00000039851,ENSMFAG00000039851,protein_coding,grey,grey
ENSMFAG00000039863,ENSMFAG00000039863,protein_coding,grey,grey
ENSMFAG00000039890,ENSMFAG00000039890,protein_coding,grey,grey
ENSMFAG00000039899,ENSMFAG00000039899,protein_coding,grey,grey
ENSMFAG00000039904,HCLS1,protein_coding,grey,grey
ENSMFAG00000039909,ENSMFAG00000039909,protein_coding,grey,grey
ENSMFAG00000039911,ENSMFAG00000039911,protein_coding,grey,grey
ENSMFAG00000039914,ENSMFAG00000039914,protein_coding,grey,grey
ENSMFAG00000039917,CXCL9,protein_coding,grey,grey
ENSMFAG00000039920,MTOR,protein_coding,grey,grey
ENSMFAG00000039934,ENSMFAG00000039934,protein_coding,grey,grey
ENSMFAG00000039940,ZNF2,protein_coding,grey,grey
ENSMFAG00000039943,ACAP1,protein_coding,grey,grey
ENSMFAG00000039947,OXT,protein_coding,grey,grey
ENSMFAG00000039949,CFAP161,protein_coding,grey,grey
ENSMFAG00000039951,DNASE2B,protein_coding,grey,grey
ENSMFAG00000039957,PRKD1,protein_coding,grey,grey
ENSMFAG00000039965,BFAR,protein_coding,grey,grey
ENSMFAG00000039974,ETFBKMT,protein_coding,grey,grey
ENSMFAG00000039976,ENSMFAG00000039976,protein_coding,grey,grey
ENSMFAG00000039982,CAMK1D,protein_coding,grey,grey
ENSMFAG00000039991,GRK1,protein_coding,grey,grey
ENSMFAG00000040005,WFDC11,protein_coding,grey,grey
ENSMFAG00000040016,OR6S1,protein_coding,grey,grey
ENSMFAG00000040021,ENSMFAG00000040021,protein_coding,grey,grey
ENSMFAG00000040035,TFDP2,protein_coding,grey,grey
ENSMFAG00000040049,ENSMFAG00000040049,protein_coding,grey,grey
ENSMFAG00000040055,ENSMFAG00000040055,protein_coding,grey,grey
ENSMFAG00000040063,CD3G,protein_coding,grey,grey
ENSMFAG00000040079,HLA-DOA,protein_coding,grey,grey
ENSMFAG00000040082,KIAA0556,protein_coding,grey,grey
ENSMFAG00000040092,ENSMFAG00000040092,protein_coding,grey,grey
ENSMFAG00000040101,ENSMFAG00000040101,protein_coding,grey,grey
ENSMFAG00000040114,TRIM14,protein_coding,grey,grey
ENSMFAG00000040126,SPTBN5,protein_coding,grey,grey
ENSMFAG00000040129,ENSMFAG00000040129,protein_coding,grey,grey
ENSMFAG00000040131,ENSMFAG00000040131,protein_coding,grey,grey
ENSMFAG00000040132,ENSMFAG00000040132,protein_coding,grey,grey
ENSMFAG00000040149,PTGER1,protein_coding,grey,grey
ENSMFAG00000040162,ENSMFAG00000040162,protein_coding,grey,grey
ENSMFAG00000040184,FLI1,protein_coding,grey,grey
ENSMFAG00000040189,C3orf14,protein_coding,grey,grey
ENSMFAG00000040190,ENSMFAG00000040190,protein_coding,grey,grey
ENSMFAG00000040197,ENSMFAG00000040197,protein_coding,grey,grey
ENSMFAG00000040203,DSTYK,protein_coding,grey,grey
ENSMFAG00000040209,ENSMFAG00000040209,protein_coding,grey,grey
ENSMFAG00000040213,PRKRA,protein_coding,grey,grey
ENSMFAG00000040215,NGF,protein_coding,grey,grey
ENSMFAG00000040216,ENSMFAG00000040216,protein_coding,grey,grey
ENSMFAG00000040219,GAB3,protein_coding,grey,grey
ENSMFAG00000040260,ENSMFAG00000040260,protein_coding,grey,grey
ENSMFAG00000040272,TULP3,protein_coding,grey,grey
ENSMFAG00000040279,DTYMK,protein_coding,grey,grey
ENSMFAG00000040283,CACNG1,protein_coding,grey,grey
ENSMFAG00000040286,TNF,protein_coding,grey,grey
ENSMFAG00000040297,ENSMFAG00000040297,protein_coding,grey,grey
ENSMFAG00000040298,SPATA45,protein_coding,grey,grey
ENSMFAG00000040300,TMEM170B,protein_coding,grey,grey
ENSMFAG00000040308,ENSMFAG00000040308,protein_coding,grey,grey
ENSMFAG00000040310,ENSMFAG00000040310,protein_coding,grey,grey
ENSMFAG00000040328,BIRC5,protein_coding,grey,grey
ENSMFAG00000040338,POLR3C,protein_coding,grey,grey
ENSMFAG00000040346,IL5,protein_coding,grey,grey
ENSMFAG00000040352,SUGP2,protein_coding,grey,grey
ENSMFAG00000040353,ARHGDIB,protein_coding,grey,grey
ENSMFAG00000040360,DNAJC14,protein_coding,grey,grey
ENSMFAG00000040369,SYNE4,protein_coding,grey,grey
ENSMFAG00000040375,ENSMFAG00000040375,protein_coding,grey,grey
ENSMFAG00000040385,NCL,protein_coding,grey,grey
ENSMFAG00000040428,MIR611,miRNA,grey,grey
ENSMFAG00000040442,ENSMFAG00000040442,protein_coding,grey,grey
ENSMFAG00000040444,MIR7-1,miRNA,grey,grey
ENSMFAG00000040446,ENSMFAG00000040446,miRNA,grey,grey
ENSMFAG00000040449,ENSMFAG00000040449,protein_coding,grey,grey
ENSMFAG00000040471,DPEP2NB,protein_coding,grey,grey
ENSMFAG00000040474,ENSMFAG00000040474,miRNA,grey,grey
ENSMFAG00000040479,ENSMFAG00000040479,protein_coding,grey,grey
ENSMFAG00000040496,SLITRK5,protein_coding,grey,grey
ENSMFAG00000040499,ENSMFAG00000040499,protein_coding,grey,grey
ENSMFAG00000040529,YBX1,protein_coding,grey,grey
ENSMFAG00000040534,ENSMFAG00000040534,protein_coding,grey,grey
ENSMFAG00000040546,SLC34A3,protein_coding,grey,grey
ENSMFAG00000040549,ENSMFAG00000040549,protein_coding,grey,grey
ENSMFAG00000040557,FOXA3,protein_coding,grey,grey
ENSMFAG00000040566,ENSMFAG00000040566,protein_coding,grey,grey
ENSMFAG00000040592,DAGLB,protein_coding,grey,grey
ENSMFAG00000040605,SLPI,protein_coding,grey,grey
ENSMFAG00000040614,ENSMFAG00000040614,protein_coding,grey,grey
ENSMFAG00000040622,ENSMFAG00000040622,protein_coding,grey,grey
ENSMFAG00000040627,LCP2,protein_coding,grey,grey
ENSMFAG00000040640,ENSMFAG00000040640,protein_coding,grey,grey
ENSMFAG00000040642,ACTL8,protein_coding,grey,grey
ENSMFAG00000040645,C19orf84,protein_coding,grey,grey
ENSMFAG00000040648,ENSMFAG00000040648,protein_coding,grey,grey
ENSMFAG00000040652,ENSMFAG00000040652,protein_coding,grey,grey
ENSMFAG00000040653,TFAP2D,protein_coding,grey,grey
ENSMFAG00000040657,MAGEL2,protein_coding,grey,grey
ENSMFAG00000040658,PXT1,protein_coding,grey,grey
ENSMFAG00000040660,NMU,protein_coding,grey,grey
ENSMFAG00000040668,SIRPG,protein_coding,grey,grey
ENSMFAG00000040671,ENSMFAG00000040671,protein_coding,grey,grey
ENSMFAG00000040682,ENSMFAG00000040682,miRNA,grey,grey
ENSMFAG00000040691,ENSMFAG00000040691,miRNA,grey,grey
ENSMFAG00000040700,ENSMFAG00000040700,protein_coding,grey,grey
ENSMFAG00000040719,ENSMFAG00000040719,protein_coding,grey,grey
ENSMFAG00000040723,ENSMFAG00000040723,protein_coding,grey,grey
ENSMFAG00000040741,CFAP57,protein_coding,grey,grey
ENSMFAG00000040748,ENSMFAG00000040748,protein_coding,grey,grey
ENSMFAG00000040782,PSMD6,protein_coding,grey,grey
ENSMFAG00000040784,SUPT6H,protein_coding,grey,grey
ENSMFAG00000040795,ENSMFAG00000040795,protein_coding,grey,grey
ENSMFAG00000040799,LHX8,protein_coding,grey,grey
ENSMFAG00000040805,CYSRT1,protein_coding,grey,grey
ENSMFAG00000040807,GRIN3B,protein_coding,grey,grey
ENSMFAG00000040812,DMRT2,protein_coding,grey,grey
ENSMFAG00000040815,HS6ST2,protein_coding,grey,grey
ENSMFAG00000040819,PRC1,protein_coding,grey,grey
ENSMFAG00000040821,ENSMFAG00000040821,protein_coding,grey,grey
ENSMFAG00000040836,KCNJ6,protein_coding,grey,grey
ENSMFAG00000040854,ENSMFAG00000040854,protein_coding,grey,grey
ENSMFAG00000040859,ENSMFAG00000040859,protein_coding,grey,grey
ENSMFAG00000040867,ENSMFAG00000040867,protein_coding,grey,grey
ENSMFAG00000040868,XKR9,protein_coding,grey,grey
ENSMFAG00000040872,TRIM25,protein_coding,grey,grey
ENSMFAG00000040879,ENSMFAG00000040879,protein_coding,grey,grey
ENSMFAG00000040888,S1PR4,protein_coding,grey,grey
ENSMFAG00000040895,MIRLET7C,miRNA,grey,grey
ENSMFAG00000040898,ENSMFAG00000040898,protein_coding,grey,grey
ENSMFAG00000040906,ENSMFAG00000040906,protein_coding,grey,grey
ENSMFAG00000040913,ENSMFAG00000040913,protein_coding,grey,grey
ENSMFAG00000040919,ENSMFAG00000040919,protein_coding,grey,grey
ENSMFAG00000040922,ENSMFAG00000040922,protein_coding,grey,grey
ENSMFAG00000040926,NEURL3,protein_coding,grey,grey
ENSMFAG00000040927,TMEM236,protein_coding,grey,grey
ENSMFAG00000040931,STAU1,protein_coding,grey,grey
ENSMFAG00000040935,XPNPEP2,protein_coding,grey,grey
ENSMFAG00000040941,ENSMFAG00000040941,protein_coding,grey,grey
ENSMFAG00000040949,C14orf39,protein_coding,grey,grey
ENSMFAG00000040953,CAMK1,protein_coding,grey,grey
ENSMFAG00000040967,ENSMFAG00000040967,protein_coding,grey,grey
ENSMFAG00000040972,ENSMFAG00000040972,protein_coding,grey,grey
ENSMFAG00000040987,EME1,protein_coding,grey,grey
ENSMFAG00000040988,GLT6D1,protein_coding,grey,grey
ENSMFAG00000041021,ENSMFAG00000041021,protein_coding,grey,grey
ENSMFAG00000041027,RAB6A,protein_coding,grey,grey
ENSMFAG00000041033,KIT,protein_coding,grey,grey
ENSMFAG00000041034,EBF3,protein_coding,grey,grey
ENSMFAG00000041035,ENSMFAG00000041035,protein_coding,grey,grey
ENSMFAG00000041039,ENSMFAG00000041039,protein_coding,grey,grey
ENSMFAG00000041048,AFAP1L1,protein_coding,grey,grey
ENSMFAG00000041059,ENSMFAG00000041059,protein_coding,grey,grey
ENSMFAG00000041062,ENSMFAG00000041062,protein_coding,grey,grey
ENSMFAG00000041076,ENSMFAG00000041076,protein_coding,grey,grey
ENSMFAG00000041080,ENSMFAG00000041080,protein_coding,grey,grey
ENSMFAG00000041088,SPATA2,protein_coding,grey,grey
ENSMFAG00000041094,ENSMFAG00000041094,protein_coding,grey,grey
ENSMFAG00000041099,SPEM1,protein_coding,grey,grey
ENSMFAG00000041113,ENSMFAG00000041113,protein_coding,grey,grey
ENSMFAG00000041119,SLC44A4,protein_coding,grey,grey
ENSMFAG00000041137,SCN11A,protein_coding,grey,grey
ENSMFAG00000041139,ENSMFAG00000041139,protein_coding,grey,grey
ENSMFAG00000041140,ENSMFAG00000041140,protein_coding,grey,grey
ENSMFAG00000041147,C9orf64,protein_coding,grey,grey
ENSMFAG00000041151,KLHL30,protein_coding,grey,grey
ENSMFAG00000041175,ENSMFAG00000041175,protein_coding,grey,grey
ENSMFAG00000041181,GSE1,protein_coding,grey,grey
ENSMFAG00000041189,ENSMFAG00000041189,protein_coding,grey,grey
ENSMFAG00000041190,ENSMFAG00000041190,protein_coding,grey,grey
ENSMFAG00000041197,TMEM72,protein_coding,grey,grey
ENSMFAG00000041262,ENSMFAG00000041262,protein_coding,grey,grey
ENSMFAG00000041263,CEP55,protein_coding,grey,grey
ENSMFAG00000041266,ENSMFAG00000041266,protein_coding,grey,grey
ENSMFAG00000041268,C19H19orf66,protein_coding,grey,grey
ENSMFAG00000041294,C8G,protein_coding,grey,grey
ENSMFAG00000041319,ENSMFAG00000041319,protein_coding,grey,grey
ENSMFAG00000041322,ENSMFAG00000041322,protein_coding,grey,grey
ENSMFAG00000041332,ACCSL,protein_coding,grey,grey
ENSMFAG00000041334,ZDHHC15,protein_coding,grey,grey
ENSMFAG00000041342,ENSMFAG00000041342,protein_coding,grey,grey
ENSMFAG00000041348,HCRT,protein_coding,grey,grey
ENSMFAG00000041355,KCNV2,protein_coding,grey,grey
ENSMFAG00000041373,ENSMFAG00000041373,protein_coding,grey,grey
ENSMFAG00000041377,NANOG,protein_coding,grey,grey
ENSMFAG00000041384,LAIR2,protein_coding,grey,grey
ENSMFAG00000041395,SLC26A3,protein_coding,grey,grey
ENSMFAG00000041407,HOXA9,protein_coding,grey,grey
ENSMFAG00000041417,ENSMFAG00000041417,protein_coding,grey,grey
ENSMFAG00000041420,MYOM1,protein_coding,grey,grey
ENSMFAG00000041429,THEG,protein_coding,grey,grey
ENSMFAG00000041445,ENSMFAG00000041445,protein_coding,grey,grey
ENSMFAG00000041447,ZNF217,protein_coding,grey,grey
ENSMFAG00000041452,MEFV,protein_coding,grey,grey
ENSMFAG00000041459,TGM5,protein_coding,grey,grey
ENSMFAG00000041462,BANK1,protein_coding,grey,grey
ENSMFAG00000041471,IDO2,protein_coding,grey,grey
ENSMFAG00000041473,H2BFM,protein_coding,grey,grey
ENSMFAG00000041495,C21orf58,protein_coding,grey,grey
ENSMFAG00000041499,ST6GALNAC1,protein_coding,grey,grey
ENSMFAG00000041500,SUCLG2,protein_coding,grey,grey
ENSMFAG00000041502,ENSMFAG00000041502,protein_coding,grey,grey
ENSMFAG00000041504,NODAL,protein_coding,grey,grey
ENSMFAG00000041508,GALR2,protein_coding,grey,grey
ENSMFAG00000041510,SNTN,protein_coding,grey,grey
ENSMFAG00000041513,SLC19A1,protein_coding,grey,grey
ENSMFAG00000041518,ENSMFAG00000041518,protein_coding,grey,grey
ENSMFAG00000041524,GCG,protein_coding,grey,grey
ENSMFAG00000041540,ASB12,protein_coding,grey,grey
ENSMFAG00000041544,CCNB1,protein_coding,grey,grey
ENSMFAG00000041549,MFAP1,protein_coding,grey,grey
ENSMFAG00000041553,ENSMFAG00000041553,protein_coding,grey,grey
ENSMFAG00000041557,NONO,protein_coding,grey,grey
